ihh,title,author,genre,quantity,shelf,ISBN,category
B14740,Physical Chemistry — Reference14740,Peter Atkins,Chemistry,3,F40,LIB0000014740,Academic
B14741,Introduction to Electrodynamics — University14741,David J. Griffiths,Physics,2,F41,LIB0000014741,Academic
B14742,Probability and Statistics — Student14742,Morris H. DeGroot,Statistics,1,F42,LIB0000014742,Academic
B14743,Physical Chemistry — University14743,Peter Atkins,Chemistry,3,F43,LIB0000014743,Academic
B14744,Artificial Intelligence: A Modern Approach — University14744,Stuart Russell,Computer Science,5,F44,LIB0000014744,Academic
B14745,Thermodynamics: An Engineering Approach — Student14745,Yunus A. Cengel,Mechanical Engineering,3,F45,LIB0000014745,Academic
B14746,Marketing Management — University14746,Philip Kotler,Business,3,F46,LIB0000014746,Academic
B14747,Engineering Mechanics: Statics — Student14747,J.L. Meriam,Mechanical Engineering,4,F47,LIB0000014747,Academic
B14748,Python Crash Course — University14748,Eric Matthes,Computer Science,3,F48,LIB0000014748,Academic
B14749,Engineering Mechanics: Statics — Reference14749,J.L. Meriam,Mechanical Engineering,5,F49,LIB0000014749,Academic
B14750,Principles of Economics — University14750,N. Gregory Mankiw,Economics,2,F50,LIB0000014750,Academic
B14751,Clean Code — University14751,Robert C. Martin,Computer Science,1,F1,LIB0000014751,Academic
B14752,Control Systems Engineering — Reference14752,Norman S. Nise,Electrical Engineering,4,F2,LIB0000014752,Academic
B14753,Constitutional Law — Student14753,Erwin Chemerinsky,Law,0,F3,LIB0000014753,Academic
B14754,Discrete Mathematics and Its Applications — Student14754,Kenneth Rosen,Mathematics,3,F4,LIB0000014754,Academic
B14755,Fundamentals of Physics — Student14755,David Halliday,Physics,1,F5,LIB0000014755,Academic
B14756,Academic Writing — University14756,Stephen Bailey,Academic Skills,5,F6,LIB0000014756,Academic
B14757,Principles of Economics — Student14757,N. Gregory Mankiw,Economics,5,F7,LIB0000014757,Academic
B14758,Signals and Systems — Reference14758,Alan V. Oppenheim,Electrical Engineering,4,F8,LIB0000014758,Academic
B14759,Molecular Biology of the Cell — Student14759,Bruce Alberts,Biology,0,F9,LIB0000014759,Academic
B14760,Campbell Biology — Study14760,Jane B. Reece,Biology,3,F10,LIB0000014760,Academic
B14761,Classical Mechanics — University14761,John R. Taylor,Physics,3,F11,LIB0000014761,Academic
B14762,Microbiology — Student14762,Gerard J. Tortora,Microbiology,5,F12,LIB0000014762,Academic
B14763,Introduction to Algorithms — University14763,Thomas H. Cormen,Computer Science,4,F13,LIB0000014763,Academic
B14764,Probability and Statistics — Study14764,Morris H. DeGroot,Statistics,4,F14,LIB0000014764,Academic
B14765,Constitutional Law — Student14765,Erwin Chemerinsky,Law,3,F15,LIB0000014765,Academic
B14766,Law of Contracts — Reference14766,Avtar Singh,Law,2,F16,LIB0000014766,Academic
B14767,Statistical Inference — Reference14767,George Casella,Statistics,5,F17,LIB0000014767,Academic
B14768,Campbell Biology — Student14768,Jane B. Reece,Biology,3,F18,LIB0000014768,Academic
B14769,Cognitive Psychology — Reference14769,Robert J. Sternberg,Psychology,4,F19,LIB0000014769,Academic
B14770,Introduction to Algorithms — University14770,Thomas H. Cormen,Computer Science,2,F20,LIB0000014770,Academic
B14771,Structural Analysis — Study14771,R.C. Hibbeler,Civil Engineering,0,F21,LIB0000014771,Academic
B14772,University Physics — Student14772,Hugh D. Young,Physics,0,F22,LIB0000014772,Academic
B14773,Sociology — Reference14773,Anthony Giddens,Sociology,5,F23,LIB0000014773,Academic
B14774,Python Crash Course — University14774,Eric Matthes,Computer Science,1,F24,LIB0000014774,Academic
B14775,Calculus — University14775,James Stewart,Mathematics,2,F25,LIB0000014775,Academic
B14776,Concrete Technology — Reference14776,M.S. Shetty,Civil Engineering,0,F26,LIB0000014776,Academic
B14777,Fundamentals of Physics — Student14777,David Halliday,Physics,1,F27,LIB0000014777,Academic
B14778,Corporate Finance — Reference14778,Jonathan Berk,Finance,4,F28,LIB0000014778,Academic
B14779,Operating System Concepts — Reference14779,Abraham Silberschatz,Computer Science,5,F29,LIB0000014779,Academic
B14780,Clean Code — Student14780,Robert C. Martin,Computer Science,2,F30,LIB0000014780,Academic
B14781,Financial Accounting — Study14781,Jerry J. Weygandt,Accounting,4,F31,LIB0000014781,Academic
B14782,Managerial Accounting — Student14782,Ray H. Garrison,Accounting,2,F32,LIB0000014782,Academic
B14783,Physical Chemistry — Student14783,Peter Atkins,Chemistry,0,F33,LIB0000014783,Academic
B14784,Organizational Behavior — University14784,Stephen P. Robbins,Management,1,F34,LIB0000014784,Academic
B14785,"Form, Space & Order — University14785",Francis D.K. Ching,Architecture,5,F35,LIB0000014785,Academic
B14786,Corporate Finance — University14786,Jonathan Berk,Finance,1,F36,LIB0000014786,Academic
B14787,Marketing Management — Student14787,Philip Kotler,Business,3,F37,LIB0000014787,Academic
B14788,Social Psychology — Study14788,David Myers,Psychology,4,F38,LIB0000014788,Academic
B14789,Genetics: A Conceptual Approach — Study14789,Benjamin A. Pierce,Biology,2,F39,LIB0000014789,Academic
B14790,Operations Management — Student14790,Jay Heizer,Management,4,F40,LIB0000014790,Academic
B14791,Materials Science and Engineering — Study14791,William D. Callister,Materials Science,1,F41,LIB0000014791,Academic
B14792,Sociology — Study14792,Anthony Giddens,Sociology,3,F42,LIB0000014792,Academic
B14793,Calculus — Student14793,James Stewart,Mathematics,2,F43,LIB0000014793,Academic
B14794,Microbiology — Study14794,Gerard J. Tortora,Microbiology,3,F44,LIB0000014794,Academic
B14795,Organic Chemistry — Study14795,Paula Yurkanis Bruice,Chemistry,5,F45,LIB0000014795,Academic
B14796,Calculus — Student14796,James Stewart,Mathematics,3,F46,LIB0000014796,Academic
B14797,Control Systems Engineering — University14797,Norman S. Nise,Electrical Engineering,5,F47,LIB0000014797,Academic
B14798,Digital Design — Study14798,M. Morris Mano,Electrical Engineering,1,F48,LIB0000014798,Academic
B14799,Lehninger Principles of Biochemistry — Student14799,Nelson & Cox,Biochemistry,5,F49,LIB0000014799,Academic
B14800,Engineering Circuit Analysis — Reference14800,William H. Hayt,Electrical Engineering,1,F50,LIB0000014800,Academic
B14801,Physical Chemistry — Study14801,Peter Atkins,Chemistry,4,F1,LIB0000014801,Academic
B14802,Digital Design — University14802,M. Morris Mano,Electrical Engineering,1,F2,LIB0000014802,Academic
B14803,Microbiology — Reference14803,Gerard J. Tortora,Microbiology,2,F3,LIB0000014803,Academic
B14804,Clean Code — Study14804,Robert C. Martin,Computer Science,5,F4,LIB0000014804,Academic
B14805,Microbiology — Study14805,Gerard J. Tortora,Microbiology,1,F5,LIB0000014805,Academic
B14806,Financial Accounting — University14806,Jerry J. Weygandt,Accounting,1,F6,LIB0000014806,Academic
B14807,Clean Code — University14807,Robert C. Martin,Computer Science,3,F7,LIB0000014807,Academic
B14808,Campbell Biology — Student14808,Jane B. Reece,Biology,4,F8,LIB0000014808,Academic
B14809,Sociology — Student14809,Anthony Giddens,Sociology,0,F9,LIB0000014809,Academic
B14810,Structural Analysis — University14810,R.C. Hibbeler,Civil Engineering,2,F10,LIB0000014810,Academic
B14811,Engineering Mechanics: Statics — Student14811,J.L. Meriam,Mechanical Engineering,3,F11,LIB0000014811,Academic
B14812,Microbiology — Reference14812,Gerard J. Tortora,Microbiology,0,F12,LIB0000014812,Academic
B14813,Concrete Technology — Study14813,M.S. Shetty,Civil Engineering,1,F13,LIB0000014813,Academic
B14814,Introduction to Electrodynamics — Student14814,David J. Griffiths,Physics,0,F14,LIB0000014814,Academic
B14815,Social Psychology — Student14815,David Myers,Psychology,5,F15,LIB0000014815,Academic
B14816,Microbiology — Study14816,Gerard J. Tortora,Microbiology,4,F16,LIB0000014816,Academic
B14817,Database System Concepts — Reference14817,Abraham Silberschatz,Computer Science,1,F17,LIB0000014817,Academic
B14818,Digital Design — Study14818,M. Morris Mano,Electrical Engineering,0,F18,LIB0000014818,Academic
B14819,Principles of Economics — University14819,N. Gregory Mankiw,Economics,3,F19,LIB0000014819,Academic
B14820,Managerial Accounting — Reference14820,Ray H. Garrison,Accounting,2,F20,LIB0000014820,Academic
B14821,Academic Writing — University14821,Stephen Bailey,Academic Skills,0,F21,LIB0000014821,Academic
B14822,Macroeconomics — University14822,Olivier Blanchard,Economics,5,F22,LIB0000014822,Academic
B14823,Chemistry — University14823,Raymond Chang,Chemistry,4,F23,LIB0000014823,Academic
B14824,Principles of Economics — Student14824,N. Gregory Mankiw,Economics,1,F24,LIB0000014824,Academic
B14825,Operations Management — Reference14825,Jay Heizer,Management,2,F25,LIB0000014825,Academic
B14826,Campbell Biology — Reference14826,Jane B. Reece,Biology,5,F26,LIB0000014826,Academic
B14827,Lehninger Principles of Biochemistry — Study14827,Nelson & Cox,Biochemistry,4,F27,LIB0000014827,Academic
B14828,Marketing Management — Student14828,Philip Kotler,Business,1,F28,LIB0000014828,Academic
B14829,Operations Management — Study14829,Jay Heizer,Management,2,F29,LIB0000014829,Academic
B14830,Genetics: A Conceptual Approach — Study14830,Benjamin A. Pierce,Biology,5,F30,LIB0000014830,Academic
B14831,Engineering Circuit Analysis — Student14831,William H. Hayt,Electrical Engineering,1,F31,LIB0000014831,Academic
B14832,Python Crash Course — Student14832,Eric Matthes,Computer Science,0,F32,LIB0000014832,Academic
B14833,Calculus — Study14833,James Stewart,Mathematics,0,F33,LIB0000014833,Academic
B14834,Lehninger Principles of Biochemistry — Reference14834,Nelson & Cox,Biochemistry,5,F34,LIB0000014834,Academic
B14835,"Form, Space & Order — Study14835",Francis D.K. Ching,Architecture,4,F35,LIB0000014835,Academic
B14836,Social Psychology — Study14836,David Myers,Psychology,2,F36,LIB0000014836,Academic
B14837,Research Methodology — University14837,C.R. Kothari,Research,2,F37,LIB0000014837,Academic
B14838,Linear Algebra and Its Applications — Reference14838,David C. Lay,Mathematics,4,F38,LIB0000014838,Academic
B14839,Clean Code — University14839,Robert C. Martin,Computer Science,5,F39,LIB0000014839,Academic
B14840,Discrete Mathematics and Its Applications — Student14840,Kenneth Rosen,Mathematics,4,F40,LIB0000014840,Academic
B14841,Molecular Biology of the Cell — Student14841,Bruce Alberts,Biology,0,F41,LIB0000014841,Academic
B14842,"Form, Space & Order — University14842",Francis D.K. Ching,Architecture,2,F42,LIB0000014842,Academic
B14843,Campbell Biology — Study14843,Jane B. Reece,Biology,0,F43,LIB0000014843,Academic
B14844,Organic Chemistry — University14844,Paula Yurkanis Bruice,Chemistry,5,F44,LIB0000014844,Academic
B14845,Organic Chemistry — Reference14845,Paula Yurkanis Bruice,Chemistry,2,F45,LIB0000014845,Academic
B14846,Constitutional Law — Study14846,Erwin Chemerinsky,Law,5,F46,LIB0000014846,Academic
B14847,Academic Writing — Student14847,Stephen Bailey,Academic Skills,2,F47,LIB0000014847,Academic
B14848,Classical Mechanics — University14848,John R. Taylor,Physics,5,F48,LIB0000014848,Academic
B14849,Python Crash Course — Reference14849,Eric Matthes,Computer Science,0,F49,LIB0000014849,Academic
B14850,Social Psychology — University14850,David Myers,Psychology,1,F50,LIB0000014850,Academic
B14851,University Physics — University14851,Hugh D. Young,Physics,4,F1,LIB0000014851,Academic
B14852,Introduction to Algorithms — Reference14852,Thomas H. Cormen,Computer Science,3,F2,LIB0000014852,Academic
B14853,Signals and Systems — Reference14853,Alan V. Oppenheim,Electrical Engineering,4,F3,LIB0000014853,Academic
B14854,Computer Networking: A Top-Down Approach — Student14854,James Kurose,Computer Science,4,F4,LIB0000014854,Academic
B14855,Clean Code — Reference14855,Robert C. Martin,Computer Science,4,F5,LIB0000014855,Academic
B14856,"Form, Space & Order — Reference14856",Francis D.K. Ching,Architecture,5,F6,LIB0000014856,Academic
B14857,Fluid Mechanics — Student14857,Frank M. White,Mechanical Engineering,1,F7,LIB0000014857,Academic
B14858,Thermodynamics: An Engineering Approach — Student14858,Yunus A. Cengel,Mechanical Engineering,0,F8,LIB0000014858,Academic
B14859,Introduction to Algorithms — Reference14859,Thomas H. Cormen,Computer Science,3,F9,LIB0000014859,Academic
B14860,Corporate Finance — Reference14860,Jonathan Berk,Finance,3,F10,LIB0000014860,Academic
B14861,Molecular Biology of the Cell — Study14861,Bruce Alberts,Biology,2,F11,LIB0000014861,Academic
B14862,Engineering Circuit Analysis — Reference14862,William H. Hayt,Electrical Engineering,4,F12,LIB0000014862,Academic
B14863,Organizational Behavior — University14863,Stephen P. Robbins,Management,1,F13,LIB0000014863,Academic
B14864,Classical Mechanics — University14864,John R. Taylor,Physics,3,F14,LIB0000014864,Academic
B14865,Sociology — University14865,Anthony Giddens,Sociology,2,F15,LIB0000014865,Academic
B14866,Signals and Systems — Student14866,Alan V. Oppenheim,Electrical Engineering,4,F16,LIB0000014866,Academic
B14867,Sociology — Reference14867,Anthony Giddens,Sociology,0,F17,LIB0000014867,Academic
B14868,Probability and Statistics — Reference14868,Morris H. DeGroot,Statistics,2,F18,LIB0000014868,Academic
B14869,Operating System Concepts — Student14869,Abraham Silberschatz,Computer Science,3,F19,LIB0000014869,Academic
B14870,Materials Science and Engineering — Reference14870,William D. Callister,Materials Science,5,F20,LIB0000014870,Academic
B14871,Python Crash Course — Reference14871,Eric Matthes,Computer Science,2,F21,LIB0000014871,Academic
B14872,Microelectronic Circuits — University14872,Adel S. Sedra,Electrical Engineering,4,F22,LIB0000014872,Academic
B14873,Constitutional Law — University14873,Erwin Chemerinsky,Law,3,F23,LIB0000014873,Academic
B14874,Thermodynamics: An Engineering Approach — University14874,Yunus A. Cengel,Mechanical Engineering,4,F24,LIB0000014874,Academic
B14875,Fundamentals of Physics — Student14875,David Halliday,Physics,4,F25,LIB0000014875,Academic
B14876,Operations Management — Study14876,Jay Heizer,Management,4,F26,LIB0000014876,Academic
B14877,Organizational Behavior — Student14877,Stephen P. Robbins,Management,2,F27,LIB0000014877,Academic
B14878,Microbiology — Reference14878,Gerard J. Tortora,Microbiology,2,F28,LIB0000014878,Academic
B14879,Operating System Concepts — University14879,Abraham Silberschatz,Computer Science,0,F29,LIB0000014879,Academic
B14880,Sociology — Study14880,Anthony Giddens,Sociology,3,F30,LIB0000014880,Academic
B14881,Psychology — Study14881,David G. Myers,Psychology,2,F31,LIB0000014881,Academic
B14882,Computer Networking: A Top-Down Approach — Reference14882,James Kurose,Computer Science,2,F32,LIB0000014882,Academic
B14883,Social Psychology — Reference14883,David Myers,Psychology,4,F33,LIB0000014883,Academic
B14884,Materials Science and Engineering — Reference14884,William D. Callister,Materials Science,4,F34,LIB0000014884,Academic
B14885,Psychology — Student14885,David G. Myers,Psychology,0,F35,LIB0000014885,Academic
B14886,"Form, Space & Order — Student14886",Francis D.K. Ching,Architecture,3,F36,LIB0000014886,Academic
B14887,Engineering Circuit Analysis — Study14887,William H. Hayt,Electrical Engineering,2,F37,LIB0000014887,Academic
